Date,Time,Pick-up Location,Pick-up Latitude,Pick-up Longitude,Drop-off Location,Drop-off Latitude,Drop-off Longitude
2022-12-28,16:42,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2988538293525815,103.96052612620333
2022-06-12,13:37,Sentosa Island,1.249404,103.830321,Drop-off Location,1.349645517042189,103.92077586492125
2022-07-14,16:07,Orchard Road,1.304834,103.831833,Drop-off Location,1.3807679319554975,103.68820465150861
2024-07-10,16:25,Orchard Road,1.304834,103.831833,Drop-off Location,1.2694782962873918,103.97690695838227
2022-07-06,13:12,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2491389035421587,103.70841291332273
2022-06-10,13:11,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.33824754923452,103.94660641729098
2022-06-02,10:05,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2393879952024478,103.62488309573297
2024-06-26,11:13,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.221451816858575,103.7129927562695
2022-06-14,12:46,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3984393946493499,103.62271482609387
2022-06-11,12:38,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3942639896783526,103.60215672705337
2024-06-26,21:08,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2409424962787734,103.69354386674745
2024-06-20,15:54,Orchard Road,1.304834,103.831833,Drop-off Location,1.337756070638618,103.82824215200269
2022-06-08,21:23,Chinatown,1.284366,103.843005,Drop-off Location,1.3734624807182814,103.62761674326882
2024-06-01,19:14,Little India,1.306978,103.849222,Drop-off Location,1.2595798914921263,103.69653412743573
2022-12-08,13:14,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2988317086007066,103.93152737895393
2022-12-26,20:34,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3219852899056521,103.74660921107741
2021-12-06,18:47,Orchard Road,1.304834,103.831833,Drop-off Location,1.3196039487028173,103.87861662738908
2023-06-08,19:26,Clarke Quay,1.290557,103.846659,Drop-off Location,1.337832855312347,103.92574802403338
2023-06-21,19:00,Chinatown,1.284366,103.843005,Drop-off Location,1.3675377924905732,103.87960029595946
2022-12-28,23:06,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2246976806836913,103.79692690019886
2022-07-20,12:30,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3547966637856104,103.64519249514429
2023-07-09,18:41,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3085217176450439,103.68935529948916
2024-12-24,09:31,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3174726836463828,103.80207976811818
2023-07-10,22:21,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3166930287513217,103.72145895000851
2023-07-17,10:45,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2167618394628643,103.75753977527056
2024-12-11,21:18,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3627185425312522,103.77641677788745
2022-06-23,21:58,Clarke Quay,1.290557,103.846659,Drop-off Location,1.376988280896083,103.75420431883498
2024-07-28,11:11,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3034122849292427,103.63365660648284
2023-07-02,22:40,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2216135301655222,103.82669086770461
2024-07-20,11:19,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3496814480002213,103.85541751143623
2024-07-12,19:51,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3867990238533212,103.64122003867664
2023-07-09,11:50,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2365922573617096,103.74849656642779
2023-12-09,11:05,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3499256656157694,103.83347111522096
2023-12-14,17:44,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.226432720226649,103.9377498439179
2022-06-08,11:39,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3351968996437986,103.65695436712288
2022-06-25,19:43,Chinatown,1.284366,103.843005,Drop-off Location,1.3611814999074372,103.67094292838976
2023-07-10,15:02,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.270446393693594,103.67695563710618
2024-12-11,09:27,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.275297409257394,103.65807440284738
2022-06-22,17:53,Orchard Road,1.304834,103.831833,Drop-off Location,1.3642266052467664,103.87519935847234
2021-12-10,12:21,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.276536377600592,103.84552202394437
2022-12-15,19:13,Chinatown,1.284366,103.843005,Drop-off Location,1.3933146008780013,103.78878367517655
2022-07-12,10:42,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.377816719965027,103.63991286267958
2022-06-06,19:37,Little India,1.306978,103.849222,Drop-off Location,1.3168234973903887,103.93123635425749
2022-07-26,14:18,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.292563561419089,103.6853100019934
2024-06-10,20:28,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2297951693391822,103.67766553695256
2023-12-06,17:53,Orchard Road,1.304834,103.831833,Drop-off Location,1.250176717207284,103.6384963185441
2024-07-15,13:48,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2907924530377348,103.76294719975232
2023-12-13,17:46,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2316458337135046,103.64163102487719
2022-07-04,18:18,Little India,1.306978,103.849222,Drop-off Location,1.2386927138965447,103.62583455975582
2023-06-05,19:15,Clarke Quay,1.290557,103.846659,Drop-off Location,1.21408246186967,103.70374854348407
2024-07-19,12:28,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2422597347998414,103.79475366503043
2023-06-22,13:37,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3633982382208671,103.60424863059596
2022-07-25,11:40,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3979689702839266,103.72390542110683
2024-12-16,13:32,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.364075955534282,103.74771687873765
2023-07-19,12:29,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2107692860237171,103.91304024543108
2022-07-15,18:44,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2823669934117439,103.9495975617956
2022-07-10,10:34,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.202005281773556,103.68233399535026
2022-12-27,19:05,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2822867668909652,103.95543696343486
2023-12-08,21:25,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3827651240435133,103.9995217858591
2023-12-08,19:40,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3676353945800221,103.60111558359989
2021-07-23,20:58,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3299413526716366,103.83704832763938
2022-06-13,15:37,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2526492335781305,103.88785899241476
2022-12-13,21:46,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3602298799761294,103.99964414438843
2023-07-19,11:43,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3736432319403562,103.95589287811991
2023-12-20,11:10,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2378217189797023,103.78924919171054
2022-06-28,13:30,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3216869325311578,103.90775613824795
2023-06-19,11:37,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2689334460912975,103.75249683955636
2024-07-03,21:05,Little India,1.306978,103.849222,Drop-off Location,1.2926522523212884,103.85203293561038
2022-06-15,09:42,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3803447904708492,103.62650336811531
2022-06-28,21:08,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3887221775686132,103.73486308565714
2022-07-08,12:27,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3566811523946547,103.64837963615436
2023-06-23,11:41,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2786721945780366,103.72185003325039
2023-06-20,19:15,Chinatown,1.284366,103.843005,Drop-off Location,1.319852223502958,103.84602405829358
2023-12-05,21:41,Little India,1.306978,103.849222,Drop-off Location,1.376323712262332,103.96861038387132
2022-12-07,10:46,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3209312272415645,103.93029194244339
2023-12-28,19:16,Orchard Road,1.304834,103.831833,Drop-off Location,1.2788695038488374,103.73919939036324
2022-12-20,19:33,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2796477144760774,103.90988175206226
2022-07-08,18:40,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.357831311694553,103.9929166516589
2023-07-17,14:51,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3351107190988165,103.83701097683002
2024-12-16,13:29,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2067414037592443,103.67800676283555
2023-12-04,18:03,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3728880698548784,103.78356726851719
2023-06-15,18:56,Orchard Road,1.304834,103.831833,Drop-off Location,1.2946681738451866,103.62122585600719
2023-06-13,20:05,Chinatown,1.284366,103.843005,Drop-off Location,1.3365813271947709,103.78945473151268
2023-06-21,10:55,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2008062578784822,103.60523929484802
2023-12-05,11:52,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2600769628721136,103.73859992469667
2022-06-08,09:12,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3791808902947489,103.96131866868163
2022-12-15,19:05,Chinatown,1.284366,103.843005,Drop-off Location,1.3905554626625007,103.6250982854508
2022-07-07,21:12,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2964306555141083,103.77917777598951
2024-06-18,17:30,Little India,1.306978,103.849222,Drop-off Location,1.3143857914252806,103.74059772477943
2023-07-21,11:54,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3306701790317974,103.64409605124811
2022-06-03,20:52,Clarke Quay,1.290557,103.846659,Drop-off Location,1.278715090791401,103.75702170410162
2023-07-16,22:23,Chinatown,1.284366,103.843005,Drop-off Location,1.3623408738940075,103.75549581934642
2021-07-08,18:48,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3126893635567687,103.97112000071009
2022-07-11,14:40,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3700058589974495,103.62380709165724
2023-07-05,18:36,Orchard Road,1.304834,103.831833,Drop-off Location,1.2435928401985459,103.94835516273344
2021-12-11,17:59,Little India,1.306978,103.849222,Drop-off Location,1.3799467673008199,103.87853428520738
2022-07-18,22:14,Clarke Quay,1.290557,103.846659,Drop-off Location,1.370586934158462,103.62758835126233
2023-06-11,11:19,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3744708401157641,103.63784390570059
2023-07-16,14:37,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2602249625335238,103.7231836147808
2022-06-07,21:03,Chinatown,1.284366,103.843005,Drop-off Location,1.3994312988132571,103.85253995788564
2022-07-09,10:25,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3136072151320943,103.9372321219782
2024-06-09,10:16,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3159251590713417,103.84980245946736
2023-06-28,13:49,Sentosa Island,1.249404,103.830321,Drop-off Location,1.282719508786366,103.65471627851394
2024-07-10,20:42,Chinatown,1.284366,103.843005,Drop-off Location,1.3933143991822445,103.98354613608667
2023-07-17,21:06,Clarke Quay,1.290557,103.846659,Drop-off Location,1.262718371790056,103.77894087825412
2021-06-13,18:14,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2928625029998368,103.82826846269992
2022-06-05,12:50,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2254935307662544,103.92547326128002
2021-12-22,18:50,Little India,1.306978,103.849222,Drop-off Location,1.2282444458548099,103.93693763031229
2021-06-02,19:58,Orchard Road,1.304834,103.831833,Drop-off Location,1.2705983462729993,103.71026704817668
2022-06-12,19:22,Chinatown,1.284366,103.843005,Drop-off Location,1.2257429133845215,103.85862345318114
2023-06-20,21:13,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2961361814950625,103.65742845571698
2021-07-11,13:55,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.250779671102026,103.97461780381578
2023-12-14,09:11,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2667535828508991,103.6275647783742
2024-06-25,10:31,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2549872210517343,103.90376790872098
2024-12-26,13:05,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.214209663305677,103.63920696446806
2022-07-20,18:46,Chinatown,1.284366,103.843005,Drop-off Location,1.3504503317225238,103.88211757956857
2023-07-24,22:40,Chinatown,1.284366,103.843005,Drop-off Location,1.2411566406900845,103.87611991073429
2023-12-08,18:28,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3469533002614087,103.75226968033336
2022-06-16,12:20,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2381714922823106,103.94384379122289
2023-07-16,18:52,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3411960366832476,103.7215846864014
2023-06-25,12:01,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3959307186027754,103.75032503362942
2024-12-21,18:38,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.276189041647231,103.63147006234128
2022-12-03,10:04,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.297225424989599,103.66519980367686
2023-06-24,19:39,Little India,1.306978,103.849222,Drop-off Location,1.2622344926066862,103.9887890749434
2023-07-01,22:31,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.383224813513519,103.96284425846873
2023-12-28,12:32,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3210497984977512,103.8073938953768
2022-06-02,21:18,Little India,1.306978,103.849222,Drop-off Location,1.3589642146510794,103.6797932114441
2023-06-25,22:35,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3950707441046128,103.88687578418676
2022-07-05,21:58,Little India,1.306978,103.849222,Drop-off Location,1.2238469137141919,103.68106136339678
2024-07-05,18:47,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3598543008846131,103.77401363773016
2023-07-05,21:45,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3068956599970616,103.74789358918808
2022-12-08,11:50,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2771675540317915,103.65754730751394
2024-06-06,10:35,Sentosa Island,1.249404,103.830321,Drop-off Location,1.241054098129988,103.6074722576819
2023-06-25,21:30,Little India,1.306978,103.849222,Drop-off Location,1.323970097940896,103.65640800851695
2021-12-21,20:14,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2296222082500825,103.96883017800336
2023-07-28,17:07,Orchard Road,1.304834,103.831833,Drop-off Location,1.238666586513266,103.74252129386069
2023-06-19,21:29,Little India,1.306978,103.849222,Drop-off Location,1.228311477264527,103.84649879497107
2023-07-20,14:27,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.285565329954486,103.67145172783549
2023-07-11,21:06,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3229380747408725,103.90668130546024
2022-07-24,20:17,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2625467639047447,103.6377700663767
2023-12-28,21:03,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3649166269057038,103.78130478606198
2021-06-21,18:36,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3993299387145988,103.68410797401978
2022-07-14,14:03,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2554983926246948,103.85365677152244
2022-07-12,16:06,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3130032692252775,103.92456223750611
2022-06-27,12:45,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2031321089414078,103.8216853892917
2021-12-28,14:24,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2335630568674347,103.90353920244587
2023-07-16,21:39,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2072000194893724,103.66329906290973
2022-12-18,20:35,Little India,1.306978,103.849222,Drop-off Location,1.3378935930276583,103.608959566957
2022-12-04,22:38,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.307293276607207,103.88323270516152
2023-12-12,20:27,Little India,1.306978,103.849222,Drop-off Location,1.2553379013248052,103.83067492786576
2023-06-16,18:53,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3933418602834053,103.66419038936672
2024-06-15,17:12,Orchard Road,1.304834,103.831833,Drop-off Location,1.3703547725337992,103.9794124897243
2023-12-04,22:24,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3483396999518389,103.84730493119108
2024-06-22,15:08,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.31732118491669,103.94664786432942
2023-06-07,19:10,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2924644987102116,103.9524775607278
2024-12-22,11:35,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.351519243907007,103.83506783086935
2022-07-22,11:15,Sentosa Island,1.249404,103.830321,Drop-off Location,1.22570486900249,103.98535957372732
2022-12-13,17:10,Little India,1.306978,103.849222,Drop-off Location,1.2912569073410387,103.88363113295935
2024-07-28,21:24,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3914718490610904,103.98652016959048
